,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
71,0.122,https://api.spotify.com/v1/audio-analysis/0sHxp844QRmAnmTRObE2qM,0.77,281987.0,0.691,0sHxp844QRmAnmTRObE2qM,0.0,6.0,0.113,-5.448,0.0,0.111,140.052,4.0,https://api.spotify.com/v1/tracks/0sHxp844QRmAnmTRObE2qM,audio_features,spotify:track:0sHxp844QRmAnmTRObE2qM,0.274
72,0.562,https://api.spotify.com/v1/audio-analysis/4nMlau89VAjmV7agkl7OY3,0.822,198001.0,0.544,4nMlau89VAjmV7agkl7OY3,2.4e-05,0.0,0.144,-6.797,1.0,0.0332,122.047,4.0,https://api.spotify.com/v1/tracks/4nMlau89VAjmV7agkl7OY3,audio_features,spotify:track:4nMlau89VAjmV7agkl7OY3,0.865
73,0.00615,https://api.spotify.com/v1/audio-analysis/0y3fi7fknIXOxnkbUgzT3n,0.633,193173.0,0.833,0y3fi7fknIXOxnkbUgzT3n,0.000148,8.0,0.0827,-3.001,1.0,0.043,139.963,4.0,https://api.spotify.com/v1/tracks/0y3fi7fknIXOxnkbUgzT3n,audio_features,spotify:track:0y3fi7fknIXOxnkbUgzT3n,0.709
74,0.114,https://api.spotify.com/v1/audio-analysis/1XazlqB4YAtvouCmJPWXlM,0.518,236227.0,0.686,1XazlqB4YAtvouCmJPWXlM,0.0,9.0,0.114,-4.911,1.0,0.0313,144.065,4.0,https://api.spotify.com/v1/tracks/1XazlqB4YAtvouCmJPWXlM,audio_features,spotify:track:1XazlqB4YAtvouCmJPWXlM,0.319
75,0.0595,https://api.spotify.com/v1/audio-analysis/5qRRiqndqXaq2QBudIrkYU,0.456,204093.0,0.874,5qRRiqndqXaq2QBudIrkYU,1.12e-05,10.0,0.111,-4.129,0.0,0.114,200.179,4.0,https://api.spotify.com/v1/tracks/5qRRiqndqXaq2QBudIrkYU,audio_features,spotify:track:5qRRiqndqXaq2QBudIrkYU,0.498
76,0.00163,https://api.spotify.com/v1/audio-analysis/66dMATdBD3yBL8RjoGVuxf,0.615,181507.0,0.854,66dMATdBD3yBL8RjoGVuxf,0.0,1.0,0.358,-5.478,0.0,0.0388,124.992,4.0,https://api.spotify.com/v1/tracks/66dMATdBD3yBL8RjoGVuxf,audio_features,spotify:track:66dMATdBD3yBL8RjoGVuxf,0.672
77,0.0668,https://api.spotify.com/v1/audio-analysis/217xrcrbBtgJhvlHicxTSH,0.598,262521.0,0.532,217xrcrbBtgJhvlHicxTSH,3.22e-06,3.0,0.0617,-6.833,0.0,0.0295,74.963,4.0,https://api.spotify.com/v1/tracks/217xrcrbBtgJhvlHicxTSH,audio_features,spotify:track:217xrcrbBtgJhvlHicxTSH,0.275
78,0.0717,https://api.spotify.com/v1/audio-analysis/7HRHMuUTY7Dk4mw7CjS36i,0.509,224000.0,0.637,7HRHMuUTY7Dk4mw7CjS36i,1.08e-05,4.0,0.0789,-4.83,0.0,0.0471,172.006,3.0,https://api.spotify.com/v1/tracks/7HRHMuUTY7Dk4mw7CjS36i,audio_features,spotify:track:7HRHMuUTY7Dk4mw7CjS36i,0.385
79,0.0872,https://api.spotify.com/v1/audio-analysis/3CBjt0dsLlaz9h2OodDYAW,0.477,252307.0,0.647,3CBjt0dsLlaz9h2OodDYAW,0.0,3.0,0.119,-4.657,0.0,0.343,109.879,4.0,https://api.spotify.com/v1/tracks/3CBjt0dsLlaz9h2OodDYAW,audio_features,spotify:track:3CBjt0dsLlaz9h2OodDYAW,0.562
80,0.131,https://api.spotify.com/v1/audio-analysis/1oHCgpheYhmhQbhCmbhpWn,0.409,208733.0,0.686,1oHCgpheYhmhQbhCmbhpWn,0.0,11.0,0.11,-4.893,0.0,0.177,147.929,4.0,https://api.spotify.com/v1/tracks/1oHCgpheYhmhQbhCmbhpWn,audio_features,spotify:track:1oHCgpheYhmhQbhCmbhpWn,0.367
81,0.0568,https://api.spotify.com/v1/audio-analysis/6sBrsM5A2PWMPk2BusPTtV,0.492,215297.0,0.654,6sBrsM5A2PWMPk2BusPTtV,0.0,0.0,0.0964,-6.694,1.0,0.179,102.013,4.0,https://api.spotify.com/v1/tracks/6sBrsM5A2PWMPk2BusPTtV,audio_features,spotify:track:6sBrsM5A2PWMPk2BusPTtV,0.369
82,0.136,https://api.spotify.com/v1/audio-analysis/4gmmRb6bZJffOOiww1JGTO,0.906,235040.0,0.444,4gmmRb6bZJffOOiww1JGTO,6.44e-05,4.0,0.173,-8.692,0.0,0.384,140.063,4.0,https://api.spotify.com/v1/tracks/4gmmRb6bZJffOOiww1JGTO,audio_features,spotify:track:4gmmRb6bZJffOOiww1JGTO,0.68
83,0.00778,https://api.spotify.com/v1/audio-analysis/4nA0biSjtvOL41Hd9MBXqR,0.576,224031.0,0.782,4nA0biSjtvOL41Hd9MBXqR,0.0,6.0,0.285,-4.825,0.0,0.0296,141.153,4.0,https://api.spotify.com/v1/tracks/4nA0biSjtvOL41Hd9MBXqR,audio_features,spotify:track:4nA0biSjtvOL41Hd9MBXqR,0.353
84,0.07,https://api.spotify.com/v1/audio-analysis/46IdjlVO3EmaMqooXZ1Hcu,0.923,181739.0,0.599,46IdjlVO3EmaMqooXZ1Hcu,1.23e-06,6.0,0.0951,-4.888,1.0,0.238,138.024,4.0,https://api.spotify.com/v1/tracks/46IdjlVO3EmaMqooXZ1Hcu,audio_features,spotify:track:46IdjlVO3EmaMqooXZ1Hcu,0.668
85,0.0865,https://api.spotify.com/v1/audio-analysis/3YlrH4ydAKkxuej6F4Nnkl,0.786,195561.0,0.69,3YlrH4ydAKkxuej6F4Nnkl,9.03e-05,3.0,0.238,-4.665,1.0,0.04,122.006,4.0,https://api.spotify.com/v1/tracks/3YlrH4ydAKkxuej6F4Nnkl,audio_features,spotify:track:3YlrH4ydAKkxuej6F4Nnkl,0.477
86,0.319,https://api.spotify.com/v1/audio-analysis/2ZekuYUoEIBrUwHOY0gcgB,0.456,213453.0,0.813,2ZekuYUoEIBrUwHOY0gcgB,5.42e-06,2.0,0.0946,-4.676,1.0,0.0452,185.993,5.0,https://api.spotify.com/v1/tracks/2ZekuYUoEIBrUwHOY0gcgB,audio_features,spotify:track:2ZekuYUoEIBrUwHOY0gcgB,0.645
87,0.853,https://api.spotify.com/v1/audio-analysis/63FzG2Tj8GyK7pkEBKXZPM,0.579,225776.0,0.229,63FzG2Tj8GyK7pkEBKXZPM,0.0,7.0,0.0867,-12.225,0.0,0.0539,82.603,4.0,https://api.spotify.com/v1/tracks/63FzG2Tj8GyK7pkEBKXZPM,audio_features,spotify:track:63FzG2Tj8GyK7pkEBKXZPM,0.337
88,0.0588,https://api.spotify.com/v1/audio-analysis/1ffT2FC35n20u3TWyoomXP,0.925,198347.0,0.448,1ffT2FC35n20u3TWyoomXP,0.0,8.0,0.106,-6.997,1.0,0.211,93.035,4.0,https://api.spotify.com/v1/tracks/1ffT2FC35n20u3TWyoomXP,audio_features,spotify:track:1ffT2FC35n20u3TWyoomXP,0.557
89,0.237,https://api.spotify.com/v1/audio-analysis/5slEM8khwqRaQgvY66nv1x,0.822,128085.0,0.631,5slEM8khwqRaQgvY66nv1x,0.0,5.0,0.0922,-8.305,1.0,0.0552,77.994,4.0,https://api.spotify.com/v1/tracks/5slEM8khwqRaQgvY66nv1x,audio_features,spotify:track:5slEM8khwqRaQgvY66nv1x,0.836
90,0.0665,https://api.spotify.com/v1/audio-analysis/4sDSkmacergclAYN5zCnMj,0.485,211767.0,0.834,4sDSkmacergclAYN5zCnMj,0.0,9.0,0.28,-5.413,1.0,0.0715,90.933,4.0,https://api.spotify.com/v1/tracks/4sDSkmacergclAYN5zCnMj,audio_features,spotify:track:4sDSkmacergclAYN5zCnMj,0.658
91,0.209,https://api.spotify.com/v1/audio-analysis/7xsktt3inEVSrjzPg5S0ce,0.824,191720.0,0.711,7xsktt3inEVSrjzPg5S0ce,4.14e-05,6.0,0.144,-7.279,1.0,0.222,130.027,4.0,https://api.spotify.com/v1/tracks/7xsktt3inEVSrjzPg5S0ce,audio_features,spotify:track:7xsktt3inEVSrjzPg5S0ce,0.659
92,0.245,https://api.spotify.com/v1/audio-analysis/2q95XoeFGixx8b5LNF6Ey1,0.695,244174.0,0.837,2q95XoeFGixx8b5LNF6Ey1,0.0,1.0,0.367,-5.617,0.0,0.281,115.067,4.0,https://api.spotify.com/v1/tracks/2q95XoeFGixx8b5LNF6Ey1,audio_features,spotify:track:2q95XoeFGixx8b5LNF6Ey1,0.633
93,0.0411,https://api.spotify.com/v1/audio-analysis/7iaw359G2XT14uTfV9feip,0.615,223147.0,0.648,7iaw359G2XT14uTfV9feip,0.0,5.0,0.277,-3.792,0.0,0.22,169.912,4.0,https://api.spotify.com/v1/tracks/7iaw359G2XT14uTfV9feip,audio_features,spotify:track:7iaw359G2XT14uTfV9feip,0.268
94,0.0362,https://api.spotify.com/v1/audio-analysis/0qRZ9ydGdzeVk3S01pLGoJ,0.687,218480.0,0.645,0qRZ9ydGdzeVk3S01pLGoJ,0.0,1.0,0.201,-8.38,1.0,0.19,84.925,4.0,https://api.spotify.com/v1/tracks/0qRZ9ydGdzeVk3S01pLGoJ,audio_features,spotify:track:0qRZ9ydGdzeVk3S01pLGoJ,0.628
95,0.0847,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,0.841,243837.0,0.728,6gBFPUFcJLzWGx4lenP6h2,0.0,7.0,0.149,-3.37,1.0,0.0484,130.049,4.0,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,audio_features,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.43
96,0.448,https://api.spotify.com/v1/audio-analysis/0AjrdcjDF0nrsoTzOFdXUv,0.827,165930.0,0.419,0AjrdcjDF0nrsoTzOFdXUv,1.25e-06,1.0,0.0964,-10.114,0.0,0.332,140.062,4.0,https://api.spotify.com/v1/tracks/0AjrdcjDF0nrsoTzOFdXUv,audio_features,spotify:track:0AjrdcjDF0nrsoTzOFdXUv,0.457
97,0.693,https://api.spotify.com/v1/audio-analysis/1Pw5C4N6Fn5E4mGCxmbbVa,0.4,211240.0,0.564,1Pw5C4N6Fn5E4mGCxmbbVa,0.0,10.0,0.0863,-7.444,1.0,0.0523,99.269,4.0,https://api.spotify.com/v1/tracks/1Pw5C4N6Fn5E4mGCxmbbVa,audio_features,spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,0.449
98,0.0173,https://api.spotify.com/v1/audio-analysis/4JDZl9nKIAhAhDjw753u4X,0.916,183695.0,0.571,4JDZl9nKIAhAhDjw753u4X,1.11e-06,10.0,0.153,-8.241,0.0,0.2,103.521,4.0,https://api.spotify.com/v1/tracks/4JDZl9nKIAhAhDjw753u4X,audio_features,spotify:track:4JDZl9nKIAhAhDjw753u4X,0.467
99,0.102,https://api.spotify.com/v1/audio-analysis/0SJPThTy7ynySPF4euczx7,0.803,216575.0,0.631,0SJPThTy7ynySPF4euczx7,7.39e-06,8.0,0.0858,-4.213,1.0,0.0444,104.999,4.0,https://api.spotify.com/v1/tracks/0SJPThTy7ynySPF4euczx7,audio_features,spotify:track:0SJPThTy7ynySPF4euczx7,0.659
100,0.0225,https://api.spotify.com/v1/audio-analysis/6zeGrGo9LKCSVl1xeKv1ar,0.514,231000.0,0.692,6zeGrGo9LKCSVl1xeKv1ar,6.45e-05,8.0,0.139,-6.571,0.0,0.0726,173.955,4.0,https://api.spotify.com/v1/tracks/6zeGrGo9LKCSVl1xeKv1ar,audio_features,spotify:track:6zeGrGo9LKCSVl1xeKv1ar,0.217
101,0.0188,https://api.spotify.com/v1/audio-analysis/7kJlTKjNZVT26iwiDUVhRm,0.654,178583.0,0.796,7kJlTKjNZVT26iwiDUVhRm,0.0,2.0,0.0948,-4.761,0.0,0.122,108.854,4.0,https://api.spotify.com/v1/tracks/7kJlTKjNZVT26iwiDUVhRm,audio_features,spotify:track:7kJlTKjNZVT26iwiDUVhRm,0.505
102,0.223,https://api.spotify.com/v1/audio-analysis/56cswAa9WdFBsjsTyPBAKA,0.674,239280.0,0.694,56cswAa9WdFBsjsTyPBAKA,0.0,2.0,0.183,-4.739,1.0,0.129,137.839,4.0,https://api.spotify.com/v1/tracks/56cswAa9WdFBsjsTyPBAKA,audio_features,spotify:track:56cswAa9WdFBsjsTyPBAKA,0.255
103,0.395,https://api.spotify.com/v1/audio-analysis/0iIReFSw0XoZ61SDy5uaqU,0.659,180360.0,0.772,0iIReFSw0XoZ61SDy5uaqU,0.000443,4.0,0.0721,-5.594,1.0,0.0358,92.007,4.0,https://api.spotify.com/v1/tracks/0iIReFSw0XoZ61SDy5uaqU,audio_features,spotify:track:0iIReFSw0XoZ61SDy5uaqU,0.364
104,0.0783,https://api.spotify.com/v1/audio-analysis/0X196cAoW63CLQEL21Prh0,0.922,316320.0,0.509,0X196cAoW63CLQEL21Prh0,0.0,6.0,0.211,-7.637,0.0,0.096,112.972,4.0,https://api.spotify.com/v1/tracks/0X196cAoW63CLQEL21Prh0,audio_features,spotify:track:0X196cAoW63CLQEL21Prh0,0.345
105,0.023,https://api.spotify.com/v1/audio-analysis/7nD9nN3jord9wWcfW3Gkcm,0.689,210573.0,0.791,7nD9nN3jord9wWcfW3Gkcm,0.0,0.0,0.0526,-5.194,0.0,0.053,95.04,4.0,https://api.spotify.com/v1/tracks/7nD9nN3jord9wWcfW3Gkcm,audio_features,spotify:track:7nD9nN3jord9wWcfW3Gkcm,0.772
106,0.111,https://api.spotify.com/v1/audio-analysis/1W7zkKgRv9mrLbfdQ8XyH3,0.439,177029.0,0.447,1W7zkKgRv9mrLbfdQ8XyH3,0.0,10.0,0.303,-8.318,0.0,0.0436,121.48,4.0,https://api.spotify.com/v1/tracks/1W7zkKgRv9mrLbfdQ8XyH3,audio_features,spotify:track:1W7zkKgRv9mrLbfdQ8XyH3,0.111
107,0.0339,https://api.spotify.com/v1/audio-analysis/4plhHbrWLbmIDCLiqesqdq,0.565,214547.0,0.787,4plhHbrWLbmIDCLiqesqdq,1.02e-06,2.0,0.0915,-4.081,1.0,0.0381,156.019,4.0,https://api.spotify.com/v1/tracks/4plhHbrWLbmIDCLiqesqdq,audio_features,spotify:track:4plhHbrWLbmIDCLiqesqdq,0.541
108,0.0244,https://api.spotify.com/v1/audio-analysis/12mGwph2YzDIlChtq3EdXP,0.636,273803.0,0.953,12mGwph2YzDIlChtq3EdXP,0.0164,2.0,0.108,-3.74,1.0,0.0353,142.011,4.0,https://api.spotify.com/v1/tracks/12mGwph2YzDIlChtq3EdXP,audio_features,spotify:track:12mGwph2YzDIlChtq3EdXP,0.397
109,0.117,https://api.spotify.com/v1/audio-analysis/0pgDGl7cwvwRPxWOlUcJie,0.546,201307.0,0.533,0pgDGl7cwvwRPxWOlUcJie,0.00145,2.0,0.122,-10.158,1.0,0.0289,83.955,4.0,https://api.spotify.com/v1/tracks/0pgDGl7cwvwRPxWOlUcJie,audio_features,spotify:track:0pgDGl7cwvwRPxWOlUcJie,0.367
110,0.00287,https://api.spotify.com/v1/audio-analysis/51Nwg5wCDDiqcTntgJUlLo,0.686,219759.0,0.623,51Nwg5wCDDiqcTntgJUlLo,0.00145,1.0,0.219,-3.425,1.0,0.13,140.171,4.0,https://api.spotify.com/v1/tracks/51Nwg5wCDDiqcTntgJUlLo,audio_features,spotify:track:51Nwg5wCDDiqcTntgJUlLo,0.166
111,0.0114,https://api.spotify.com/v1/audio-analysis/7K5dzhGda2vRTaAWYI3hrb,0.632,215414.0,0.701,7K5dzhGda2vRTaAWYI3hrb,0.0,7.0,0.108,-5.921,1.0,0.146,162.958,4.0,https://api.spotify.com/v1/tracks/7K5dzhGda2vRTaAWYI3hrb,audio_features,spotify:track:7K5dzhGda2vRTaAWYI3hrb,0.488
112,0.572,https://api.spotify.com/v1/audio-analysis/6hdkw1wzhIRYPlYDUtCY5m,0.416,210307.0,0.773,6hdkw1wzhIRYPlYDUtCY5m,0.0,8.0,0.105,-3.784,1.0,0.0949,122.65,4.0,https://api.spotify.com/v1/tracks/6hdkw1wzhIRYPlYDUtCY5m,audio_features,spotify:track:6hdkw1wzhIRYPlYDUtCY5m,0.714
113,0.126,https://api.spotify.com/v1/audio-analysis/6QO46cJfmFvvCKUgauKOKS,0.717,135920.0,0.563,6QO46cJfmFvvCKUgauKOKS,0.0,7.0,0.515,-4.406,1.0,0.052,113.121,4.0,https://api.spotify.com/v1/tracks/6QO46cJfmFvvCKUgauKOKS,audio_features,spotify:track:6QO46cJfmFvvCKUgauKOKS,0.399
114,0.166,https://api.spotify.com/v1/audio-analysis/2CpH1L4CUR47RARB3PgY1l,0.336,199315.0,0.664,2CpH1L4CUR47RARB3PgY1l,1.31e-06,7.0,0.0575,-5.68,1.0,0.102,186.394,3.0,https://api.spotify.com/v1/tracks/2CpH1L4CUR47RARB3PgY1l,audio_features,spotify:track:2CpH1L4CUR47RARB3PgY1l,0.303
115,0.543,https://api.spotify.com/v1/audio-analysis/1PB1crNoxv0Jezj0Y8LqO0,0.531,229345.0,0.651,1PB1crNoxv0Jezj0Y8LqO0,0.000804,2.0,0.118,-5.918,1.0,0.0328,75.001,3.0,https://api.spotify.com/v1/tracks/1PB1crNoxv0Jezj0Y8LqO0,audio_features,spotify:track:1PB1crNoxv0Jezj0Y8LqO0,0.303
116,0.043,https://api.spotify.com/v1/audio-analysis/2hvTiczp42jKh5YlM8KJD4,0.863,45000.0,0.528,2hvTiczp42jKh5YlM8KJD4,0.00884,10.0,0.0666,-6.075,0.0,0.0503,136.114,4.0,https://api.spotify.com/v1/tracks/2hvTiczp42jKh5YlM8KJD4,audio_features,spotify:track:2hvTiczp42jKh5YlM8KJD4,0.885
117,0.0284,https://api.spotify.com/v1/audio-analysis/2wqXQjOmQ9KoBm9Ssgt4Fo,0.514,200040.0,0.659,2wqXQjOmQ9KoBm9Ssgt4Fo,0.0,1.0,0.266,-6.142,1.0,0.0309,76.483,4.0,https://api.spotify.com/v1/tracks/2wqXQjOmQ9KoBm9Ssgt4Fo,audio_features,spotify:track:2wqXQjOmQ9KoBm9Ssgt4Fo,0.445
118,0.0144,https://api.spotify.com/v1/audio-analysis/4KH2V5CGcMeWFI7AciTmbZ,0.599,240147.0,0.733,4KH2V5CGcMeWFI7AciTmbZ,0.0,2.0,0.347,-6.072,1.0,0.0415,100.0,4.0,https://api.spotify.com/v1/tracks/4KH2V5CGcMeWFI7AciTmbZ,audio_features,spotify:track:4KH2V5CGcMeWFI7AciTmbZ,0.215
119,0.413,https://api.spotify.com/v1/audio-analysis/3WWVDPjihd1VITBLF10nha,0.2,242480.0,0.698,3WWVDPjihd1VITBLF10nha,1.69e-05,7.0,0.0925,-5.873,1.0,0.0399,89.998,4.0,https://api.spotify.com/v1/tracks/3WWVDPjihd1VITBLF10nha,audio_features,spotify:track:3WWVDPjihd1VITBLF10nha,0.144
120,0.408,https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe,0.719,250973.0,0.615,48EjSdYh8wz2gBxxqzrsLe,0.000147,6.0,0.235,-5.972,1.0,0.045,96.988,4.0,https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe,audio_features,spotify:track:48EjSdYh8wz2gBxxqzrsLe,0.488
121,0.337,https://api.spotify.com/v1/audio-analysis/71SDPonZOsIKNtqnaX8LXj,0.722,313547.0,0.331,71SDPonZOsIKNtqnaX8LXj,0.283,8.0,0.146,-7.789,1.0,0.0725,143.974,4.0,https://api.spotify.com/v1/tracks/71SDPonZOsIKNtqnaX8LXj,audio_features,spotify:track:71SDPonZOsIKNtqnaX8LXj,0.102
122,0.138,https://api.spotify.com/v1/audio-analysis/5BbYPT6ehZf0hSv2su6JAl,0.606,225693.0,0.476,5BbYPT6ehZf0hSv2su6JAl,0.0,7.0,0.112,-6.577,1.0,0.032,146.052,4.0,https://api.spotify.com/v1/tracks/5BbYPT6ehZf0hSv2su6JAl,audio_features,spotify:track:5BbYPT6ehZf0hSv2su6JAl,0.191
123,0.409,https://api.spotify.com/v1/audio-analysis/2TyCAfhwu5tRqFW8VnGMIL,0.823,257547.0,0.411,2TyCAfhwu5tRqFW8VnGMIL,0.00135,0.0,0.649,-7.061,1.0,0.0557,90.997,4.0,https://api.spotify.com/v1/tracks/2TyCAfhwu5tRqFW8VnGMIL,audio_features,spotify:track:2TyCAfhwu5tRqFW8VnGMIL,0.39
124,0.00162,https://api.spotify.com/v1/audio-analysis/2poiceiOgHN4oH0fKwvwNY,0.372,175465.0,0.675,2poiceiOgHN4oH0fKwvwNY,0.0,0.0,0.173,-4.496,1.0,0.191,181.164,4.0,https://api.spotify.com/v1/tracks/2poiceiOgHN4oH0fKwvwNY,audio_features,spotify:track:2poiceiOgHN4oH0fKwvwNY,0.285
125,0.0752,https://api.spotify.com/v1/audio-analysis/50R3hdsZQeg3k8zJdVphSZ,0.725,219320.0,0.534,50R3hdsZQeg3k8zJdVphSZ,0.0,11.0,0.0919,-6.238,1.0,0.0946,91.974,4.0,https://api.spotify.com/v1/tracks/50R3hdsZQeg3k8zJdVphSZ,audio_features,spotify:track:50R3hdsZQeg3k8zJdVphSZ,0.543
126,0.622,https://api.spotify.com/v1/audio-analysis/5M2j5k8uS08xE8HnGVgabR,0.67,281426.0,0.309,5M2j5k8uS08xE8HnGVgabR,1.54e-06,10.0,0.152,-10.269,1.0,0.0557,147.71,4.0,https://api.spotify.com/v1/tracks/5M2j5k8uS08xE8HnGVgabR,audio_features,spotify:track:5M2j5k8uS08xE8HnGVgabR,0.392
127,0.467,https://api.spotify.com/v1/audio-analysis/4ja3m5fYLcugwuXB6Jkh4Y,0.529,234910.0,0.554,4ja3m5fYLcugwuXB6Jkh4Y,0.0,0.0,0.125,-5.427,1.0,0.0556,119.725,4.0,https://api.spotify.com/v1/tracks/4ja3m5fYLcugwuXB6Jkh4Y,audio_features,spotify:track:4ja3m5fYLcugwuXB6Jkh4Y,0.249
128,0.361,https://api.spotify.com/v1/audio-analysis/19PJf5HzeiVW0mdk82Swmn,0.526,196960.0,0.661,19PJf5HzeiVW0mdk82Swmn,0.0,7.0,0.087,-3.828,0.0,0.0333,78.132,4.0,https://api.spotify.com/v1/tracks/19PJf5HzeiVW0mdk82Swmn,audio_features,spotify:track:19PJf5HzeiVW0mdk82Swmn,0.56
129,0.0229,https://api.spotify.com/v1/audio-analysis/4MqNGO9uCTBIn9konDB36T,0.748,206756.0,0.867,4MqNGO9uCTBIn9konDB36T,1.28e-05,7.0,0.392,-4.715,0.0,0.0536,84.005,4.0,https://api.spotify.com/v1/tracks/4MqNGO9uCTBIn9konDB36T,audio_features,spotify:track:4MqNGO9uCTBIn9konDB36T,0.556
130,0.0963,https://api.spotify.com/v1/audio-analysis/1m4dXbkplvaOO4Wbdjbwxs,0.934,181240.0,0.694,1m4dXbkplvaOO4Wbdjbwxs,1.21e-06,11.0,0.479,-5.849,0.0,0.1,123.822,4.0,https://api.spotify.com/v1/tracks/1m4dXbkplvaOO4Wbdjbwxs,audio_features,spotify:track:1m4dXbkplvaOO4Wbdjbwxs,0.825
131,0.0019,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,0.457,215510.0,0.899,6JyuJFedEvPmdWQW0PkbGJ,0.0,10.0,0.831,-2.591,0.0,0.132,147.268,4.0,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,audio_features,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,0.298
132,0.224,https://api.spotify.com/v1/audio-analysis/1zzG4BgZSJOLyLuzhqheua,0.814,188080.0,0.721,1zzG4BgZSJOLyLuzhqheua,0.0,6.0,0.0632,-4.998,0.0,0.0401,93.981,4.0,https://api.spotify.com/v1/tracks/1zzG4BgZSJOLyLuzhqheua,audio_features,spotify:track:1zzG4BgZSJOLyLuzhqheua,0.682
133,0.351,https://api.spotify.com/v1/audio-analysis/6vJ0Fezf6Etha2C4H21FKO,0.667,197816.0,0.72,6vJ0Fezf6Etha2C4H21FKO,4.26e-06,9.0,0.138,-7.026,0.0,0.11,101.964,4.0,https://api.spotify.com/v1/tracks/6vJ0Fezf6Etha2C4H21FKO,audio_features,spotify:track:6vJ0Fezf6Etha2C4H21FKO,0.249
134,0.00259,https://api.spotify.com/v1/audio-analysis/3rN1zT8D6GX61NvQJ37UQc,0.615,189253.0,0.842,3rN1zT8D6GX61NvQJ37UQc,0.0,11.0,0.157,-3.63,1.0,0.0286,106.002,4.0,https://api.spotify.com/v1/tracks/3rN1zT8D6GX61NvQJ37UQc,audio_features,spotify:track:3rN1zT8D6GX61NvQJ37UQc,0.872
135,0.013,https://api.spotify.com/v1/audio-analysis/6lJDiHzVKoUz6XfuPZfBrU,0.897,227727.0,0.485,6lJDiHzVKoUz6XfuPZfBrU,0.00193,8.0,0.133,-10.363,1.0,0.242,83.498,4.0,https://api.spotify.com/v1/tracks/6lJDiHzVKoUz6XfuPZfBrU,audio_features,spotify:track:6lJDiHzVKoUz6XfuPZfBrU,0.262
136,0.313,https://api.spotify.com/v1/audio-analysis/7129iqBafaphfc3WPCGC0L,0.728,237300.0,0.489,7129iqBafaphfc3WPCGC0L,0.0,10.0,0.386,-5.868,1.0,0.0611,119.816,4.0,https://api.spotify.com/v1/tracks/7129iqBafaphfc3WPCGC0L,audio_features,spotify:track:7129iqBafaphfc3WPCGC0L,0.335
137,0.281,https://api.spotify.com/v1/audio-analysis/19W5OTEcQI3ZoRW1HERMyy,0.652,236827.0,0.295,19W5OTEcQI3ZoRW1HERMyy,1.03e-05,2.0,0.0809,-11.045,1.0,0.0477,75.065,4.0,https://api.spotify.com/v1/tracks/19W5OTEcQI3ZoRW1HERMyy,audio_features,spotify:track:19W5OTEcQI3ZoRW1HERMyy,0.202
138,0.0298,https://api.spotify.com/v1/audio-analysis/4jK1VQQGDnNOLfyVXCxGsR,0.563,235652.0,0.414,4jK1VQQGDnNOLfyVXCxGsR,0.0,0.0,0.0854,-11.409,1.0,0.37,193.549,4.0,https://api.spotify.com/v1/tracks/4jK1VQQGDnNOLfyVXCxGsR,audio_features,spotify:track:4jK1VQQGDnNOLfyVXCxGsR,0.452
139,0.404,https://api.spotify.com/v1/audio-analysis/7xPzt6OP62WTStoaAyfqrN,0.661,201422.0,0.611,7xPzt6OP62WTStoaAyfqrN,0.0,10.0,0.0884,-5.117,0.0,0.0509,133.939,4.0,https://api.spotify.com/v1/tracks/7xPzt6OP62WTStoaAyfqrN,audio_features,spotify:track:7xPzt6OP62WTStoaAyfqrN,0.454
140,0.0462,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,0.734,202333.0,0.637,3CRDbSIZ4r5MsZ0YwxuEkn,2.29e-05,4.0,0.0602,-5.677,0.0,0.141,169.977,4.0,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.638
141,0.0229,https://api.spotify.com/v1/audio-analysis/5c6vPEx6QTUTjmLiza1bpy,0.519,198213.0,0.741,5c6vPEx6QTUTjmLiza1bpy,0.0,8.0,0.0753,-4.015,1.0,0.298,106.366,5.0,https://api.spotify.com/v1/tracks/5c6vPEx6QTUTjmLiza1bpy,audio_features,spotify:track:5c6vPEx6QTUTjmLiza1bpy,0.783
142,0.0397,https://api.spotify.com/v1/audio-analysis/1CwNogTShsnsn1C8UhRmYX,0.546,203475.0,0.645,1CwNogTShsnsn1C8UhRmYX,0.0,11.0,0.107,-6.4,1.0,0.0527,101.578,4.0,https://api.spotify.com/v1/tracks/1CwNogTShsnsn1C8UhRmYX,audio_features,spotify:track:1CwNogTShsnsn1C8UhRmYX,0.457
